,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
196,19.87855699,50.08379694,19.901030100385878,50.08029795327047,2024-03-28 08:03:57,1786358199,46.333333333333336,2024-03-28 08:04:43,0.556,278,11.641163157741044,,,
197,19.88562189,50.0845492,19.91223597976861,50.08584031584903,2024-03-28 08:13:51,1786358199,316.1666666666667,2024-03-28 08:19:07,3.794,1897,11.681019172894606,,,
198,19.88386796,50.10031315,19.913369446744525,50.00420819012255,2024-03-28 08:07:08,1786358199,377.0,2024-03-28 08:13:25,4.524,2262,18.536531917268487,,,
199,19.88543723,50.10169798,19.900280172500075,50.07593397808469,2024-03-28 08:09:11,1786358199,426.5,2024-03-28 08:16:17,5.118,2559,6.729960751765126,,,
200,19.88676769,50.09305533,19.941532571499973,50.04104459668561,2024-03-28 07:52:36,1786358199,273.3333333333333,2024-03-28 07:57:09,3.28,1640,7.89532327060221,,,
201,19.8836332,50.09661776,19.846567318060366,50.08497304420286,2024-03-28 07:53:42,1786358199,320.6666666666667,2024-03-28 07:59:02,3.8480000000000003,1924,,,,
202,19.87340951,50.0984125,20.009873824321133,50.034131668100216,2024-03-28 08:04:35,1786358199,408.3333333333333,2024-03-28 08:11:23,4.8999999999999995,2450,21.208925977430994,,,
203,19.88916641,50.09307069,19.952747454763085,50.01722239478165,2024-03-28 07:59:06,1786358199,337.8333333333333,2024-03-28 08:04:43,4.054,2027,8.632399436049102,,,
204,19.87796121,50.08658955,19.896832819715183,50.023389904983894,2024-03-28 07:51:53,1786358199,130.0,2024-03-28 07:54:03,1.56,780,15.175372067594084,,,
205,19.8855049,50.08394869,19.93730404614246,50.10757066294081,2024-03-28 08:02:33,1786358199,316.1666666666667,2024-03-28 08:07:49,3.794,1897,9.467206015016426,,,
206,19.87825706,50.08426901,19.951528452088738,50.06393838914402,2024-03-28 07:47:52,1786358199,46.333333333333336,2024-03-28 07:48:38,0.556,278,22.78858334583761,,,
207,19.8791102,50.08355152,20.007755208269458,50.09150013954137,2024-03-28 07:55:55,1786358199,46.333333333333336,2024-03-28 07:56:41,0.556,278,17.384466390943356,,,
208,19.872702,50.100578,19.944623309478686,50.09375940213475,2024-03-28 08:12:42,1786358199,462.8333333333333,2024-03-28 08:20:24,5.554,2777,19.03650109014696,,,
209,19.8812018,50.08374207,19.883868770254324,50.08617267989062,2024-03-28 08:00:19,1786358199,46.333333333333336,2024-03-28 08:01:05,0.556,278,15.5546048119841,,,
210,19.88924037,50.09624982,19.938498264089006,50.062474167174344,2024-03-28 07:58:15,1786358199,453.0,2024-03-28 08:05:48,5.436,2718,11.340045263057698,,,
211,19.88548271,50.09218852,19.97750499776451,50.05787688227596,2024-03-28 08:14:24,1786358199,251.5,2024-03-28 08:18:35,3.0180000000000002,1509,12.70158300743158,,,
212,19.88899319,50.0949099,19.81365667690169,49.967735529248124,2024-03-28 07:54:50,1786358199,337.8333333333333,2024-03-28 08:00:27,4.054,2027,13.26887778189478,,,
213,19.88311895,50.10366236,19.952184584477106,50.02572924887218,2024-03-28 07:57:18,1786358199,422.1666666666667,2024-03-28 08:04:20,5.066000000000001,2533,6.160876390919157,,,
214,19.88311895,50.10366236,19.861627876692246,50.07843978555805,2024-03-28 08:08:53,1786358199,422.1666666666667,2024-03-28 08:15:55,5.066000000000001,2533,13.392421240480623,,,
215,19.86725731,50.09555234,19.883868770254324,50.08617267989062,2024-03-28 07:56:00,1786358199,407.1666666666667,2024-03-28 08:02:47,4.886,2443,17.543807518732216,,,
216,19.8863126,50.09278045,19.909705443399535,50.071701286063636,2024-03-28 08:12:04,1786358199,273.3333333333333,2024-03-28 08:16:37,3.28,1640,28.987947781918983,,,
217,19.87821812,50.08413273,19.95309081186307,50.08310547911931,2024-03-28 08:09:27,1786358199,46.333333333333336,2024-03-28 08:10:13,0.556,278,18.402390150349802,,,
218,19.87821812,50.08413273,19.916389654045158,50.091967584235206,2024-03-28 08:04:30,1786358199,46.333333333333336,2024-03-28 08:05:16,0.556,278,12.82098778192705,,,
219,19.88932902,50.09215438,19.89175386495684,50.07333677705641,2024-03-28 08:11:34,1786358199,374.6666666666667,2024-03-28 08:17:48,4.496,2248,6.190964135293039,,,
220,19.88657029,50.08511129,19.954224567399343,50.04563548823089,2024-03-28 08:03:12,1786358199,316.1666666666667,2024-03-28 08:08:28,3.794,1897,11.140787142797215,,,
221,19.88871608,50.09317837,19.98103240792776,49.98261092568226,2024-03-28 07:54:38,1786358199,337.8333333333333,2024-03-28 08:00:15,4.054,2027,11.381204962341966,,,
222,19.8881878,50.09492683,19.916389654045158,50.091967584235206,2024-03-28 08:02:30,1786358199,281.8333333333333,2024-03-28 08:07:11,3.382,1691,9.513521879610451,,,
223,19.88583674,50.08531431,19.964916843448524,50.081348066156636,2024-03-28 07:52:14,1786358199,316.1666666666667,2024-03-28 07:57:30,3.794,1897,7.161247405943651,,,
224,19.88178035,50.10009146,19.885304696761647,50.0797397302983,2024-03-28 08:10:58,1786358199,375.0,2024-03-28 08:17:13,4.5,2250,12.257363759261239,,,
225,19.88657029,50.08511129,19.96285314488492,50.06240333080091,2024-03-28 08:13:48,1786358199,316.1666666666667,2024-03-28 08:19:04,3.794,1897,25.85153556387023,,,
226,19.88827732,50.09525843,19.938498264089006,50.062474167174344,2024-03-28 07:57:34,1786358199,281.8333333333333,2024-03-28 08:02:15,3.382,1691,8.667557218008417,,,
227,19.88176456,50.09644886,19.923458794539304,50.05679640240351,2024-03-28 08:04:32,1786358199,328.6666666666667,2024-03-28 08:10:00,3.9440000000000004,1972,11.372471616399489,,,
228,19.87538461,50.0979591,19.936757380804103,50.067134571555755,2024-03-28 07:54:38,1786358199,420.8333333333333,2024-03-28 08:01:38,5.05,2525,7.401871014976089,,,
229,19.88426607,50.10086275,19.874204666574258,50.101607075245525,2024-03-28 08:09:57,1786358199,410.1666666666667,2024-03-28 08:16:47,4.922000000000001,2461,12.139445864537562,,,
230,19.88270143,50.09597447,19.916133429658977,50.055493041678496,2024-03-28 08:09:40,1786358199,297.6666666666667,2024-03-28 08:14:37,3.572,1786,13.44074560138306,,,
231,19.88404754,50.08889669,19.846567318060366,50.08497304420286,2024-03-28 08:08:08,1786358199,185.0,2024-03-28 08:11:13,2.22,1110,10.854984624032735,,,
232,19.88059051,50.08902604,19.909705443399535,50.071701286063636,2024-03-28 08:08:54,1786358199,198.83333333333334,2024-03-28 08:12:12,2.386,1193,12.680929811959903,,,
233,19.87320029,50.09997421,19.900435359165712,50.10506673933658,2024-03-28 07:50:50,1786358199,439.6666666666667,2024-03-28 07:58:09,5.276,2638,7.490672819464081,,,
234,19.88652967,50.0951029,19.92604983564809,50.063908405043826,2024-03-28 08:05:04,1786358199,281.8333333333333,2024-03-28 08:09:45,3.382,1691,13.937313458610046,,,
235,19.88780818,50.09851125,19.9221908362503,50.072998446130335,2024-03-28 08:11:26,1786358199,467.0,2024-03-28 08:19:13,5.604,2802,8.753380413512364,,,
236,19.88443483,50.08415619,20.06400505456663,49.972753688256766,2024-03-28 07:52:31,1786358199,160.5,2024-03-28 07:55:11,1.926,963,9.409154436016834,,,
237,19.872702,50.100578,19.956659023107136,50.05414863642009,2024-03-28 08:14:46,1786358199,462.8333333333333,2024-03-28 08:22:28,5.554,2777,11.464412631544983,,,
238,19.88027894,50.10462888,19.88341627091129,50.07447126950964,2024-03-28 08:13:44,1786358199,598.5,2024-03-28 08:23:42,7.182,3591,10.288086353357926,,,
