,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
82,19.87612754,50.01443667,20.0243001773383,50.07441536165886,2024-03-28 08:01:53,967785623,1989392511,1502,250.33333333333334,2024-03-28 08:06:03,315.0,18.9449998119841,14.09084296986228,19.04484296986228,0.42706325980604176,1
83,19.87168042,50.00565038,19.965454495667824,50.090546020723934,2024-03-28 07:45:56,295825387,1989392511,2169,361.5,2024-03-28 07:51:57,361.5,21.65498075182966,18.651891390903025,24.939891390903025,0.036092486399077535,0
84,19.87618517,50.00668484,19.998527953767915,50.05887001577543,2024-03-28 07:45:22,224806285,1989392511,1840,306.6666666666667,2024-03-28 07:50:28,306.6666666666667,17.77187609018729,13.044747932276847,18.674747932276848,0.28846069066128593,0
85,19.87411705,50.00809828,19.982454645153197,50.01829105643053,2024-03-28 08:11:24,295825420,1989392511,2147,357.8333333333333,2024-03-28 08:17:21,464.0,13.886134511211903,11.47009612776466,17.71409612776466,0.01557391194387785,1
86,19.87728041,50.01162432,19.90664300481499,50.03013095170665,2024-03-28 08:09:23,295825429,1989392511,1704,284.0,2024-03-28 08:14:07,331.0,11.841419511228036,5.078109661602035,10.436109661602034,0.77976713211846,1
87,19.87630369,50.01332137,19.90664300481499,50.03013095170665,2024-03-28 07:50:21,295825429,1989392511,1704,284.0,2024-03-28 07:55:05,284.0,9.150891466114224,5.078109661602035,10.436109661602034,0.21666328051714023,0
88,19.87587468,50.0192483,19.896832819715183,50.023389904983894,2024-03-28 08:10:05,295825454,1989392511,1448,241.33333333333334,2024-03-28 08:14:06,241.33333333333334,10.6215098119599,6.397924248041271,11.24392424804127,0.34923252499293633,0
89,19.88535292,50.01871434,19.896832819715183,50.023389904983894,2024-03-28 07:50:13,497390980,1989392511,760,126.66666666666667,2024-03-28 07:52:19,126.66666666666667,7.547341578894722,6.397924248041271,9.86792424804127,0.08943259866355915,0
90,19.86689329,50.01945467,19.90664300481499,50.03013095170665,2024-03-28 08:05:20,1967678689,1989392511,2149,358.1666666666667,2024-03-28 08:11:18,457.0,14.20720319541521,5.078109661602035,11.326109661602034,0.9298634397325499,1
91,19.87507423,50.00667174,19.931234427840387,50.01286261264468,2024-03-28 07:56:17,224806285,1989392511,1840,306.6666666666667,2024-03-28 08:01:23,306.6666666666667,7.501220789390895,8.265265977350328,13.895265977350327,0.0016686918653902396,0
